1,Knights of Sidonia: Love Woven in the Stars,After the Earth was destroyed by mysterious alien lifeforms known as the Gauna, surviving remnants of the human race escaped to space in the enormous generation ship Sidonia.
Having drifted through space for millennia, the Sidonia found itself once more under attack from Gauna for the first time in a century.<br>
<br>
Once again facing the threat of extinction, a temporary victory against the Gauna was eked out thanks to the human-Gauna hybrid Tsumugi Shiraui and ace Guardian mech pilot Nagate Tanikaze.<br>
<br>
10 years later...
The people of Sidonia enjoy a brief respite.
Peaceful days pass, during which Tsumugi begins to realize her feelings for Nagate, who is now celebrated as a hero of Sidonia.
However, as Captain Kobayashi has always known, as long as the Gauna remain, peace cannot last.<br>
<br>
The decision is made: a final battle, upon which rests the fate of humanity's last survivors.
As the end approaches, will the crew be able to protect those they love?<br>
<br>
(Source: Polygon Pictures),SPRING,FINISHED,33
2,Pompo: The Cinéphile,The manga depicts the craft of movie-making and revolves around Joelle Davidovich "Pompo" Pomponette, a talented movie producer who looks like a girl.
<br><br>
Operating out of the movie capital "Nyallywood," Pompo has been shooting one B-grade entertainment flick after another that anyone would enjoy. One day, Pompo's "movie buff" assistant Gene spots a new script written by Pompo, and is moved by its exquisite story. In a fit of passion, he proclaims, "I want to see this as a finished work in theaters as soon as possible!"
<br><br>
However, Pompo tells him, "So you shoot this film." Thus, Gene takes on his first directing gig. Meanwhile, Natalie, an ordinary girl who just arrived in town with movie actress dreams, has been discovered by Pompo.
<br><br>
(Source: Anime News Network),SPRING,FINISHED,12
3,えとたま～猫客万来～,The seemingly eternal cat-and-mouse battle has ended, and now everyone is living peacefully. One day, an Eto-musume (Zodiac girl) named Na-tan appears, to the puzzlement of the 12 signs, and to the unreserved delight of Nya-tan (whose spirits are always lifted by the pure, straightforward Na-tan). Meanwhile, Chu-tan also appears and warns of a looming disaster. "The seal ... has been broken." Who is this mysterious Eto-musume Na-tan? What in the world is the deity that has awoken beneath the seal?<br>
<br>
(Source: Anime News Network),SPRING,FINISHED,16
4,The Deer King,Van is the head of a group of soldiers who expected to die fighting for their lands against a large empire looking to incorporate their home into its kingdom. Instead of dying, however, Van is taken as a slave and thrown into a salt mine. One night, a pack of strange dogs attacks the salt mine, and a mysterious illness breaks out. During the attack, Van takes the opportunity to escape, and he meets a young girl. Elsewhere, rumor is spreading that only immigrants are coming down with this mysterious illness. The medical scientist Hossal risks his life to search for a cure. Doctors also study a father and child who seem to have survived the illness. The story tells the interconnecting stories and bonds of those who fight against a cruel fate.
<br><br>
The novels won the Japan Booksellers' Award and won the fourth "Japan Medical Novel Award" in 2015.
<br><br>
(Source: Anime News Network, edited),SPRING,FINISHED,32
5,Fate/Grand Order Divine Realm of the Round Table: Camelot - Paladin; Agateram,The second part in a two-part anime film project adapting the "Sixth Singularity - Divine Realm of the Round Table: Camelot" story from the game.
<br><br>
(Source: Anime News Network),SPRING,FINISHED,69
6,Mobile Suit Gundam Hathaway,The year is U.C. 0105. Twelve years have passed since the end of the second Neo Zeon War (Char’s Rebellion). Even after “the Axis Shock,” which seemed to indicate the future of humanity and the Universal Century, the world is still in a chaotic situation where intermittent military conflicts continue to break out. The Earth Federation government is more corrupt than ever, and its leadership has not only accelerated Earth's pollution, but also implemented an inhuman "Man Hunting" policy in which civilians are forcibly exiled to outer space.<br>
<br>
The anti-Federation government organization “Mafty,” led by someone called “Mafty Navue Erin," has taken a stand against the corruption of the Earth Sphere. Mafty carries out fierce acts of terrorism, assassinating high officials of the Federation government one after another, but it gains a certain level of support from the populace who are growing more opposed to the Federation government.<br>
<br>
The person who calls himself “Mafty” and leads this organization is Hathaway Noa, the son of Bright Noa, an officer of the Earth Federation Forces who once participated in the One Year War. Hathaway himself joined the forces trying to stop Char’s Rebellion. With firsthand knowledge of the ideals and ideologies of Amuro Ray and Char Aznable, he has become a warrior following in their footsteps, and plans to clear a path forward through armed resistance. His destiny, however, is drastically altered as he encounters the Federation Forces officer Kenneth Sleg and a mysterious young beauty named Gigi Andalucia.<br>
<br>
(Source: Gundam.info),SPRING,FINISHED,146
7,Eden,Thousands of years in the future, a city known as “Eden 3” is inhabited solely by robots whose former masters vanished a long time ago. On a routine assignment, two farming robots accidentally awaken a human baby girl from stasis questioning all they were taught to believe -- that humans were nothing more than a forbidden ancient myth. Together, the two robots secretly raise the child in a safe haven outside Eden.<br><br>(Source: Netflix, edited),SPRING,FINISHED,43
8,The Journey,Toei Animation and Saudi Arabian media company Manga Productions revealed at the Cannes Film Festival on Sunday the title, visual, and more staff for one of its upcoming collaboration projects. The film collaboration is titled The Journey.<br><br>
(Source: Anime News Network),SPRING,FINISHED,55
9,ZOMBIE LAND SAGA REVENGE,The second season of <i>Zombie Land Saga</i>.<br>
<br>
From throughout the ages, a group of legendary girls have become zombie idols to save Saga Prefecture. It's the return of the cutting-edge zombie idol anime! One day, Minamoto Sakura lost her life in an unfortunate accident. Then, ten years later… After Sakura wakes up in a strange mansion, mysterious idol producer Tatsumi Kotaro tells her that she will be joining a group of legendary girls to form an idol unit. The seven girls are charged with a quest to save the fading Saga Prefecture and adopt the group name Franchouchou. After overcoming the difficulties stemming from their different ages and different periods of history, their undead zombie bodies allow them to defy expectations of what idols can be. During the final winter of the Heisei era they performed their first featured concert at Karatsu's Furusato Exhibition Hall, Arpino, taking another step towards becoming a legend. Now, in the modern Reiwa Era… The curtain rises on a new chapter in the story of Franchouchou, as they march towards a bright future full of hope.<br>
<br>
(Source: Crunchyroll),SPRING,FINISHED,937
10,Dragon Goes House-Hunting,Letty is having a monster of a bad day. He can’t fly, breathe fire, and was just kicked out of his family’s lair. Hapless and homeless, this beast needs new digs, but where to start? Enter Dearia, the Demon Lord of Real Estate, making buyers’ dreams come true. Alas, that unique fixer-upper listing shown was infested with a horde of undead squatters—and no fireplace. House-hunting can be a beast!
<br>
<br>
(Source: Funimation),SPRING,FINISHED,103
11,I've Been Killing Slimes for 300 Years and Maxed Out My Level,An at-home comedy about a powerful girl who doesn’t work too hard!(⋈◍ ˃ᴗ˂ ◍)。✧♡<br>
<br>
After dying of overwork in the real world, I’m reincarnated as an immortal witch, and I spend 300 years enjoying a relaxing life. At some point, though, I end up at level 99!
All those years spent killing slimes to make the money to pay the bills gave me a ton of experience points… Rumors of the level 99 witch spread, and soon I’m up to my ears in curious adventurers, duelist dragons, and even a monster girl calling me her mom! “This isn’t a dojo, so don’t come here to fight me…!”<br>
<br>
I’ve never been on an adventure, but I’m the strongest in the world… What’s going to happen to my relaxing life?!
<br><br>
(Source: Crunchyroll),SPRING,FINISHED,1148
12,劇場版 少女☆歌劇 レヴュースタァライト,"Starlight" - it's a distant star, long ago, and in the far future. Two girls, who were struck by the light of the stage in this play, exchanged their destinies.<br>
<br>
"Two people's stars, waiting on stage."<br>
<br>
To burn out ordinary fun and joy and fulfill our destinies. A destiny to become a blast furnace at just 5 years old... what a danger. Eventually the two will meet again. One continued to stand on the stage of tragedy, the other jumped in, separated, jumped in, rewrote their destinies... and created a new chapter full of light. No girl was burned and fell from the tower, nor was she imprisoned. Then... what is the end of that new chapter?<br>
<br>
"Starlight" is a story of an unknown author. Where does the light come from and where does it go? And who is "starring" in this story?,SPRING,FINISHED,23
13,MEGALOBOX 2: NOMAD,The second season of <i>Megalo Box</i>.<br>
<br>
